"ID" "ageAtDeath" "maternalAge" "paternalAge" "mutProb" "na"
"1167" ".00363637" 1 4 4 ".0036" 7
"1168" ".00363637" 0 5 5 ".0036" 7
"1169" ".00363637" 1 6 6 ".0036" 7
"118410" ".00363640" 25 0 0 ".0036" 7
"1185" ".00363640" 6 1 1 ".0036" 7
"1186" ".00363640" 2 2 2 ".0036" 7
"1187" ".00363640" 6 3 3 ".0036" 7
"1188" ".00363640" 1 4 4 ".0036" 7
"1189" ".00363640" 3 5 5 ".0036" 7
"1190" ".00363640" 15 6 6 ".0036" 7
"1219" ".00363645" 2 0 0 ".0036" 7
"1220" ".00363645" 4 1 1 ".0036" 7
"1221" ".00363645" 0 2 2 ".0036" 7
"1222" ".00363645" 2 3 3 ".0036" 7
"1223" ".00363645" 7 4 4 ".0036" 7
"1224" ".00363645" 0 5 5 ".0036" 7
"1225" ".00363645" 1 6 6 ".0036" 7
"1240" ".00363648" 1 0 0 ".0036" 7
"1241" ".00363648" 1 1 1 ".0036" 7
"1242" ".00363648" 1 2 2 ".0036" 7
"1243" ".00363648" 5 3 3 ".0036" 7
"1244" ".00363648" 1 4 4 ".0036" 7
"1245" ".00363648" 7 5 5 ".0036" 7
"1246" ".00363648" 0 6 6 ".0036" 7
"1261" ".00363651" 14 0 0 ".0036" 7
"1262" ".00363651" 22 1 1 ".0036" 7
"1263" ".00363651" 16 2 2 ".0036" 7
"1264" ".00363651" 3 3 3 ".0036" 7
"1265" ".00363651" 13 4 4 ".0036" 7
"1266" ".00363651" 9 5 5 ".0036" 7
"1267" ".00363651" 19 6 6 ".0036" 7
"14785" ".00363682" 0 0 0 ".0036" 7
"147910" ".00363682" 3 1 1 ".0036" 7
"148010" ".00363682" 4 2 2 ".0036" 7
"14812" ".00363682" 40 3 3 ".0036" 7
"14821" ".00363682" 0 4 4 ".0036" 7
"148310" ".00363682" 3 5 5 ".0036" 7
"148410" ".00363682" 8 6 6 ".0036" 7
"1569" ".00363695" 0 0 0 ".0036" 7
"1570" ".00363695" 2 1 1 ".0036" 7
"1571" ".00363695" 0 2 2 ".0036" 7
"1572" ".00363695" 18 3 3 ".0036" 7
"1573" ".00363695" 0 4 4 ".0036" 7
"1574" ".00363695" 2 5 5 ".0036" 7
"1575" ".00363695" 8 6 6 ".0036" 7
"1681" ".00363711" 4 0 0 ".0036" 7
"1682" ".00363711" 3 1 1 ".0036" 7
"1683" ".00363711" 35 2 2 ".0036" 7
"1684" ".00363711" 13 3 3 ".0036" 7
"1685" ".00363711" 0 4 4 ".0036" 7
"1686" ".00363711" 2 5 5 ".0036" 7
"1687" ".00363711" 25 6 6 ".0036" 7
"1730" ".00363718" 0 0 0 ".0036" 7
"1731" ".00363718" 3 1 1 ".0036" 7
"1732" ".00363718" 40 2 2 ".0036" 7
"1733" ".00363718" 6 3 3 ".0036" 7
"1734" ".00363718" 40 4 4 ".0036" 7
"1735" ".00363718" 23 5 5 ".0036" 7
"1736" ".00363718" 4 6 6 ".0036" 7
"17931" ".00363727" 3 0 0 ".0036" 7
"17941" ".00363727" 0 1 1 ".0036" 7
"17951" ".00363727" 3 2 2 ".0036" 7
"1796" ".00363727" 6 3 3 ".0036" 7
"1797" ".00363727" 1 4 4 ".0036" 7
"1798" ".00363727" 0 5 5 ".0036" 7
"1799" ".00363727" 4 6 6 ".0036" 7
"1800" ".00363728" 2 0 0 ".0036" 7
"1801" ".00363728" 14 1 1 ".0036" 7
"1802" ".00363728" 11 2 2 ".0036" 7
"1803" ".00363728" 5 3 3 ".0036" 7
"1804" ".00363728" 3 4 4 ".0036" 7
"1805" ".00363728" 9 5 5 ".0036" 7
"1806" ".00363728" 40 6 6 ".0036" 7
"1884" ".00363740" 3 0 0 ".0036" 7
"1885" ".00363740" 0 1 1 ".0036" 7
"1886" ".00363740" 1 2 2 ".0036" 7
"1887" ".00363740" 0 3 3 ".0036" 7
"1888" ".00363740" 1 4 4 ".0036" 7
"1889" ".00363740" 2 5 5 ".0036" 7
"1890" ".00363740" 1 6 6 ".0036" 7
"2042" ".00363760" 7 0 0 ".0036" 8
"2043" ".00363760" 1 1 1 ".0036" 8
"2044" ".00363760" 1 2 2 ".0036" 8
"2045" ".00363760" 1 3 3 ".0036" 8
"2046" ".00363760" 6 4 4 ".0036" 8
"2047" ".00363760" 1 5 5 ".0036" 8
"2048" ".00363760" 2 6 6 ".0036" 8
"2049" ".00363760" 1 7 7 ".0036" 8
"2066" ".00363763" 6 0 0 ".0036" 8
"2067" ".00363763" 7 1 1 ".0036" 8
"2068" ".00363763" 0 2 2 ".0036" 8
"2069" ".00363763" 1 3 3 ".0036" 8
"2070" ".00363763" 1 4 4 ".0036" 8
"2071" ".00363763" 30 5 5 ".0036" 8
"2072" ".00363763" 1 6 6 ".0036" 8
"2073" ".00363763" 7 7 7 ".0036" 8
"2090" ".00363766" 1 0 0 ".0036" 8
"2091" ".00363766" 12 1 1 ".0036" 8
"2092" ".00363766" 0 2 2 ".0036" 8
"2093" ".00363766" 10 3 3 ".0036" 8
"2094" ".00363766" 2 4 4 ".0036" 8
"2095" ".00363766" 16 5 5 ".0036" 8
"2096" ".00363766" 0 6 6 ".0036" 8
"2097" ".00363766" 3 7 7 ".0036" 8
"21061" ".00363768" 13 0 0 ".0036" 8
"21071" ".00363768" 0 1 1 ".0036" 8
"21081" ".00363768" 0 2 2 ".0036" 8
"21091" ".00363768" 0 3 3 ".0036" 8
"21101" ".00363768" 14 4 4 ".0036" 8
"21111" ".00363768" 0 5 5 ".0036" 8
"21121" ".00363768" 1 6 6 ".0036" 8
"21131" ".00363768" 3 7 7 ".0036" 8
"2122" ".00363770" 8 0 0 ".0036" 8
"2123" ".00363770" 8 1 1 ".0036" 8
"2124" ".00363770" 3 2 2 ".0036" 8
"2125" ".00363770" 0 3 3 ".0036" 8
"2126" ".00363770" 23 4 4 ".0036" 8
"2127" ".00363770" 7 5 5 ".0036" 8
"2128" ".00363770" 3 6 6 ".0036" 8
"2129" ".00363770" 3 7 7 ".0036" 8
"2146" ".00363773" 26 0 0 ".0036" 8
"2147" ".00363773" 1 1 1 ".0036" 8
"2148" ".00363773" 0 2 2 ".0036" 8
"2149" ".00363773" 2 3 3 ".0036" 8
"2150" ".00363773" 0 4 4 ".0036" 8
"2151" ".00363773" 12 5 5 ".0036" 8
"2152" ".00363773" 1 6 6 ".0036" 8
"2153" ".00363773" 0 7 7 ".0036" 8
"2162" ".00363775" 0 0 0 ".0036" 8
"2163" ".00363775" 0 1 1 ".0036" 8
"2164" ".00363775" 12 2 2 ".0036" 8
"2165" ".00363775" 6 3 3 ".0036" 8
"2166" ".00363775" 1 4 4 ".0036" 8
"2167" ".00363775" 11 5 5 ".0036" 8
"2168" ".00363775" 4 6 6 ".0036" 8
"2169" ".00363775" 0 7 7 ".0036" 8
"2202" ".00363780" 3 0 0 ".0036" 8
"2203" ".00363780" 1 1 1 ".0036" 8
"2204" ".00363780" 1 2 2 ".0036" 8
"2205" ".00363780" 10 3 3 ".0036" 8
"2206" ".00363780" 14 4 4 ".0036" 8
"2207" ".00363780" 1 5 5 ".0036" 8
"2208" ".00363780" 8 6 6 ".0036" 8
"2209" ".00363780" 4 7 7 ".0036" 8
"2274" ".00363789" 19 0 0 ".0036" 8
"2275" ".00363789" 4 1 1 ".0036" 8
"2276" ".00363789" 0 2 2 ".0036" 8
"2277" ".00363789" 4 3 3 ".0036" 8
"2278" ".00363789" 13 4 4 ".0036" 8
"2279" ".00363789" 2 5 5 ".0036" 8
"2280" ".00363789" 4 6 6 ".0036" 8
"2281" ".00363789" 0 7 7 ".0036" 8
"23141" ".00363794" 9 0 0 ".0036" 8
"231510" ".00363794" 5 1 1 ".0036" 8
"2316" ".00363794" 8 2 2 ".0036" 8
"2317" ".00363794" 6 3 3 ".0036" 8
"2318" ".00363794" 1 4 4 ".0036" 8
"2319" ".00363794" 1 5 5 ".0036" 8
"2320" ".00363794" 11 6 6 ".0036" 8
"2321" ".00363794" 0 7 7 ".0036" 8
"2402" ".00363805" 6 0 0 ".0036" 8
"2403" ".00363805" 31 1 1 ".0036" 8
"2404" ".00363805" 11 2 2 ".0036" 8
"2405" ".00363805" 22 3 3 ".0036" 8
"2406" ".00363805" 4 4 4 ".0036" 8
"2407" ".00363805" 5 5 5 ".0036" 8
"2408" ".00363805" 5 6 6 ".0036" 8
"2409" ".00363805" 40 7 7 ".0036" 8
"2426" ".00363808" 0 0 0 ".0036" 8
"2427" ".00363808" 5 1 1 ".0036" 8
"2428" ".00363808" 1 2 2 ".0036" 8
"2429" ".00363808" 8 3 3 ".0036" 8
"2430" ".00363808" 0 4 4 ".0036" 8
"2431" ".00363808" 6 5 5 ".0036" 8
"2432" ".00363808" 6 6 6 ".0036" 8
"2433" ".00363808" 15 7 7 ".0036" 8
"2442" ".00363810" 6 0 0 ".0036" 8
"2443" ".00363810" 30 1 1 ".0036" 8
"2444" ".00363810" 6 2 2 ".0036" 8
"2445" ".00363810" 0 3 3 ".0036" 8
"2446" ".00363810" 2 4 4 ".0036" 8
"2447" ".00363810" 3 5 5 ".0036" 8
"2448" ".00363810" 2 6 6 ".0036" 8
"2449" ".00363810" 4 7 7 ".0036" 8
"2498" ".00363817" 0 0 0 ".0036" 8
"2499" ".00363817" 6 1 1 ".0036" 8
"2500" ".00363817" 10 2 2 ".0036" 8
"2501" ".00363817" 24 3 3 ".0036" 8
"2502" ".00363817" 2 4 4 ".0036" 8
"2503" ".00363817" 3 5 5 ".0036" 8
"2504" ".00363817" 11 6 6 ".0036" 8
"2505" ".00363817" 18 7 7 ".0036" 8
"2506" ".00363818" 4 0 0 ".0036" 8
"2507" ".00363818" 0 1 1 ".0036" 8
"2508" ".00363818" 2 2 2 ".0036" 8
"2509" ".00363818" 8 3 3 ".0036" 8
"2510" ".00363818" 6 4 4 ".0036" 8
"2511" ".00363818" 0 5 5 ".0036" 8
"2512" ".00363818" 7 6 6 ".0036" 8
"2513" ".00363818" 6 7 7 ".0036" 8
"2554" ".00363824" 9 0 0 ".0036" 8
"2555" ".00363824" 8 1 1 ".0036" 8
"2556" ".00363824" 1 2 2 ".0036" 8
"2557" ".00363824" 4 3 3 ".0036" 8
"2558" ".00363824" 2 4 4 ".0036" 8
"2559" ".00363824" 1 5 5 ".0036" 8
"2560" ".00363824" 0 6 6 ".0036" 8
"2561" ".00363824" 0 7 7 ".0036" 8
"2586" ".00363828" 0 0 0 ".0036" 8
"2587" ".00363828" 0 1 1 ".0036" 8
"2588" ".00363828" 1 2 2 ".0036" 8
"2589" ".00363828" 1 3 3 ".0036" 8
"2590" ".00363828" 2 4 4 ".0036" 8
"2591" ".00363828" 6 5 5 ".0036" 8
"2592" ".00363828" 0 6 6 ".0036" 8
"2593" ".00363828" 0 7 7 ".0036" 8
"2618" ".00363832" 4 0 0 ".0036" 8
"2619" ".00363832" 40 1 1 ".0036" 8
"2620" ".00363832" 14 2 2 ".0036" 8
"2621" ".00363832" 11 3 3 ".0036" 8
"2622" ".00363832" 13 4 4 ".0036" 8
"2623" ".00363832" 19 5 5 ".0036" 8
"2624" ".00363832" 4 6 6 ".0036" 8
"2625" ".00363832" 11 7 7 ".0036" 8
"2650" ".00363836" 2 0 0 ".0036" 8
"2651" ".00363836" 1 1 1 ".0036" 8
"2652" ".00363836" 4 2 2 ".0036" 8
"2653" ".00363836" 3 3 3 ".0036" 8
"2654" ".00363836" 1 4 4 ".0036" 8
"2655" ".00363836" 10 5 5 ".0036" 8
"2656" ".00363836" 1 6 6 ".0036" 8
"2657" ".00363836" 26 7 7 ".0036" 8
"2682" ".00363840" 3 0 0 ".0036" 8
"2683" ".00363840" 5 1 1 ".0036" 8
"2684" ".00363840" 2 2 2 ".0036" 8
"2685" ".00363840" 2 3 3 ".0036" 8
"2686" ".00363840" 1 4 4 ".0036" 8
"2687" ".00363840" 0 5 5 ".0036" 8
"2688" ".00363840" 0 6 6 ".0036" 8
"2689" ".00363840" 2 7 7 ".0036" 8
"2722" ".00363845" 2 0 0 ".0036" 8
"2723" ".00363845" 1 1 1 ".0036" 8
"2724" ".00363845" 0 2 2 ".0036" 8
"2725" ".00363845" 1 3 3 ".0036" 8
"2726" ".00363845" 1 4 4 ".0036" 8
"2727" ".00363845" 22 5 5 ".0036" 8
"2728" ".00363845" 7 6 6 ".0036" 8
"2729" ".00363845" 9 7 7 ".0036" 8
"2762" ".00363850" 2 0 0 ".0036" 8
"2763" ".00363850" 1 1 1 ".0036" 8
"2764" ".00363850" 13 2 2 ".0036" 8
"2765" ".00363850" 0 3 3 ".0036" 8
"2766" ".00363850" 11 4 4 ".0036" 8
"2767" ".00363850" 9 5 5 ".0036" 8
"2768" ".00363850" 0 6 6 ".0036" 8
"2769" ".00363850" 3 7 7 ".0036" 8
"2930" ".00363871" 1 0 0 ".0036" 8
"2931" ".00363871" 0 1 1 ".0036" 8
"2932" ".00363871" 8 2 2 ".0036" 8
"2933" ".00363871" 7 3 3 ".0036" 8
"2934" ".00363871" 5 4 4 ".0036" 8
"2935" ".00363871" 2 5 5 ".0036" 8
"2936" ".00363871" 0 6 6 ".0036" 8
"2937" ".00363871" 2 7 7 ".0036" 8
"2946" ".00363873" 3 0 0 ".0036" 8
"2947" ".00363873" 2 1 1 ".0036" 8
"2948" ".00363873" 2 2 2 ".0036" 8
"2949" ".00363873" 17 3 3 ".0036" 8
"2950" ".00363873" 0 4 4 ".0036" 8
"2951" ".00363873" 7 5 5 ".0036" 8
"2952" ".00363873" 2 6 6 ".0036" 8
"2953" ".00363873" 20 7 7 ".0036" 8
"2986" ".00363878" 7 0 0 ".0036" 8
"2987" ".00363878" 19 1 1 ".0036" 8
"2988" ".00363878" 1 2 2 ".0036" 8
"2989" ".00363878" 0 3 3 ".0036" 8
"2990" ".00363878" 1 4 4 ".0036" 8
"2991" ".00363878" 2 5 5 ".0036" 8
"2992" ".00363878" 1 6 6 ".0036" 8
"2993" ".00363878" 6 7 7 ".0036" 8
"3050" ".00363886" 1 0 0 ".0036" 8
"3051" ".00363886" 1 1 1 ".0036" 8
"3052" ".00363886" 12 2 2 ".0036" 8
"3053" ".00363886" 1 3 3 ".0036" 8
"3054" ".00363886" 1 4 4 ".0036" 8
"3055" ".00363886" 2 5 5 ".0036" 8
"3056" ".00363886" 1 6 6 ".0036" 8
"3057" ".00363886" 1 7 7 ".0036" 8
"3098" ".00363892" 11 0 0 ".0036" 8
"3099" ".00363892" 30 1 1 ".0036" 8
"31001" ".00363892" 2 2 2 ".0036" 8
"31011" ".00363892" 5 3 3 ".0036" 8
"31021" ".00363892" 1 4 4 ".0036" 8
"31031" ".00363892" 2 5 5 ".0036" 8
"31041" ".00363892" 10 6 6 ".0036" 8
"31051" ".00363892" 0 7 7 ".0036" 8
"3306" ".00363918" 2 0 0 ".0036" 8
"3307" ".00363918" 10 1 1 ".0036" 8
"3308" ".00363918" 0 2 2 ".0036" 8
"3309" ".00363918" 10 3 3 ".0036" 8
"3310" ".00363918" 6 4 4 ".0036" 8
"3311" ".00363918" 0 5 5 ".0036" 8
"3312" ".00363918" 0 6 6 ".0036" 8
"3313" ".00363918" 4 7 7 ".0036" 8
"3346" ".00363923" 1 0 0 ".0036" 8
"3347" ".00363923" 0 1 1 ".0036" 8
"3348" ".00363923" 3 2 2 ".0036" 8
"3349" ".00363923" 0 3 3 ".0036" 8
"3350" ".00363923" 24 4 4 ".0036" 8
"3351" ".00363923" 0 5 5 ".0036" 8
"3352" ".00363923" 2 6 6 ".0036" 8
"3353" ".00363923" 0 7 7 ".0036" 8
"3410" ".00363931" 1 0 0 ".0036" 8
"3411" ".00363931" 1 1 1 ".0036" 8
"3412" ".00363931" 40 2 2 ".0036" 8
"3413" ".00363931" 6 3 3 ".0036" 8
"3414" ".00363931" 4 4 4 ".0036" 8
"3415" ".00363931" 3 5 5 ".0036" 8
"3416" ".00363931" 0 6 6 ".0036" 8
"3417" ".00363931" 7 7 7 ".0036" 8
"3434" ".00363934" 4 0 0 ".0036" 8
"3435" ".00363934" 0 1 1 ".0036" 8
"3436" ".00363934" 2 2 2 ".0036" 8
"3437" ".00363934" 10 3 3 ".0036" 8
"3438" ".00363934" 6 4 4 ".0036" 8
"3439" ".00363934" 3 5 5 ".0036" 8
"3440" ".00363934" 4 6 6 ".0036" 8
"3441" ".00363934" 6 7 7 ".0036" 8
"3442" ".00363935" 2 0 0 ".0036" 8
"3443" ".00363935" 0 1 1 ".0036" 8
"3444" ".00363935" 0 2 2 ".0036" 8
"3445" ".00363935" 4 3 3 ".0036" 8
"3446" ".00363935" 0 4 4 ".0036" 8
"34471" ".00363935" 1 5 5 ".0036" 8
"34481" ".00363935" 40 6 6 ".0036" 8
"34491" ".00363935" 0 7 7 ".0036" 8
"3737" ".00363968" 13 0 0 ".0036" 9
"3738" ".00363968" 1 1 1 ".0036" 9
"3739" ".00363968" 2 2 2 ".0036" 9
"3740" ".00363968" 0 3 3 ".0036" 9
"3741" ".00363968" 0 4 4 ".0036" 9
"3742" ".00363968" 11 5 5 ".0036" 9
"3743" ".00363968" 3 6 6 ".0036" 9
"3744" ".00363968" 3 7 7 ".0036" 9
"3745" ".00363968" 9 8 8 ".0036" 9
"3818" ".00363977" 4 0 0 ".0036" 9
"3819" ".00363977" 3 1 1 ".0036" 9
"3820" ".00363977" 6 2 2 ".0036" 9
"3821" ".00363977" 8 3 3 ".0036" 9
"3822" ".00363977" 3 4 4 ".0036" 9
"3823" ".00363977" 8 5 5 ".0036" 9
"3824" ".00363977" 4 6 6 ".0036" 9
"3825" ".00363977" 6 7 7 ".0036" 9
"3826" ".00363977" 1 8 8 ".0036" 9
"3899" ".00363986" 11 0 0 ".0036" 9
"3900" ".00363986" 5 1 1 ".0036" 9
"3901" ".00363986" 1 2 2 ".0036" 9
"3902" ".00363986" 10 3 3 ".0036" 9
"3903" ".00363986" 1 4 4 ".0036" 9
"3904" ".00363986" 0 5 5 ".0036" 9
"3905" ".00363986" 36 6 6 ".0036" 9
"3906" ".00363986" 11 7 7 ".0036" 9
"3907" ".00363986" 3 8 8 ".0036" 9
"3917" ".00363988" 1 0 0 ".0036" 9
"3918" ".00363988" 4 1 1 ".0036" 9
"3919" ".00363988" 0 2 2 ".0036" 9
"3920" ".00363988" 11 3 3 ".0036" 9
"3921" ".00363988" 2 4 4 ".0036" 9
"3922" ".00363988" 12 5 5 ".0036" 9
"3923" ".00363988" 4 6 6 ".0036" 9
"3924" ".00363988" 3 7 7 ".0036" 9
"3925" ".00363988" 6 8 8 ".0036" 9
"4214" ".00364021" 13 0 0 ".0036" 9
"4215" ".00364021" 1 1 1 ".0036" 9
"4216" ".00364021" 5 2 2 ".0036" 9
"4217" ".00364021" 11 3 3 ".0036" 9
"4218" ".00364021" 7 4 4 ".0036" 9
"4219" ".00364021" 8 5 5 ".0036" 9
"4220" ".00364021" 0 6 6 ".0036" 9
"4221" ".00364021" 5 7 7 ".0036" 9
"4222" ".00364021" 3 8 8 ".0036" 9
"4313" ".00364032" 4 0 0 ".0036" 9
"4314" ".00364032" 1 1 1 ".0036" 9
"4315" ".00364032" 1 2 2 ".0036" 9
"4316" ".00364032" 1 3 3 ".0036" 9
"4317" ".00364032" 0 4 4 ".0036" 9
"4318" ".00364032" 3 5 5 ".0036" 9
"4319" ".00364032" 2 6 6 ".0036" 9
"4320" ".00364032" 0 7 7 ".0036" 9
"43211" ".00364032" 0 8 8 ".0036" 9
"4421" ".00364044" 20 0 0 ".0036" 9
"4422" ".00364044" 2 1 1 ".0036" 9
"4423" ".00364044" 11 2 2 ".0036" 9
"4424" ".00364044" 1 3 3 ".0036" 9
"4425" ".00364044" 8 4 4 ".0036" 9
"44261" ".00364044" 0 5 5 ".0036" 9
"44271" ".00364044" 1 6 6 ".0036" 9
"44281" ".00364044" 2 7 7 ".0036" 9
"44291" ".00364044" 16 8 8 ".0036" 9
"44301" ".00364045" 9 0 0 ".0036" 9
"44311" ".00364045" 4 1 1 ".0036" 9
"44321" ".00364045" 1 2 2 ".0036" 9
"44331" ".00364045" 1 3 3 ".0036" 9
"44341" ".00364045" 4 4 4 ".0036" 9
"4435" ".00364045" 2 5 5 ".0036" 9
"4436" ".00364045" 4 6 6 ".0036" 9
"4437" ".00364045" 3 7 7 ".0036" 9
"4438" ".00364045" 3 8 8 ".0036" 9
"4511" ".00364054" 1 0 0 ".0036" 9
"4512" ".00364054" 1 1 1 ".0036" 9
"4513" ".00364054" 0 2 2 ".0036" 9
"4514" ".00364054" 1 3 3 ".0036" 9
"4515" ".00364054" 1 4 4 ".0036" 9
"4516" ".00364054" 2 5 5 ".0036" 9
"4517" ".00364054" 17 6 6 ".0036" 9
"4518" ".00364054" 0 7 7 ".0036" 9
"4519" ".00364054" 0 8 8 ".0036" 9
"4565" ".00364060" 6 0 0 ".0036" 9
"4566" ".00364060" 9 1 1 ".0036" 9
"4567" ".00364060" 0 2 2 ".0036" 9
"4568" ".00364060" 3 3 3 ".0036" 9
"4569" ".00364060" 2 4 4 ".0036" 9
"4570" ".00364060" 0 5 5 ".0036" 9
"4571" ".00364060" 1 6 6 ".0036" 9
"4572" ".00364060" 2 7 7 ".0036" 9
"4573" ".00364060" 0 8 8 ".0036" 9
"4628" ".00364067" 2 0 0 ".0036" 9
"4629" ".00364067" 0 1 1 ".0036" 9
"4630" ".00364067" 8 2 2 ".0036" 9
"4631" ".00364067" 2 3 3 ".0036" 9
"4632" ".00364067" 2 4 4 ".0036" 9
"46331" ".00364067" 1 5 5 ".0036" 9
"46341" ".00364067" 6 6 6 ".0036" 9
"46351" ".00364067" 3 7 7 ".0036" 9
"46361" ".00364067" 0 8 8 ".0036" 9
"4840" ".00364090" 4 0 0 ".0036" 10
"4841" ".00364090" 17 1 1 ".0036" 10
"4842" ".00364090" 0 2 2 ".0036" 10
"4843" ".00364090" 2 3 3 ".0036" 10
"4844" ".00364090" 26 4 4 ".0036" 10
"4845" ".00364090" 1 5 5 ".0036" 10
"4846" ".00364090" 3 6 6 ".0036" 10
"4847" ".00364090" 0 7 7 ".0036" 10
"4848" ".00364090" 0 8 8 ".0036" 10
"4849" ".00364090" 4 9 9 ".0036" 10
"4980" ".00364104" 23 0 0 ".0036" 10
"4981" ".00364104" 0 1 1 ".0036" 10
"4982" ".00364104" 2 2 2 ".0036" 10
"4983" ".00364104" 12 3 3 ".0036" 10
"4984" ".00364104" 7 4 4 ".0036" 10
"4985" ".00364104" 15 5 5 ".0036" 10
"4986" ".00364104" 1 6 6 ".0036" 10
"4987" ".00364104" 3 7 7 ".0036" 10
"4988" ".00364104" 1 8 8 ".0036" 10
"4989" ".00364104" 2 9 9 ".0036" 10
"5030" ".00364109" 11 0 0 ".0036" 10
"5031" ".00364109" 7 1 1 ".0036" 10
"5032" ".00364109" 1 2 2 ".0036" 10
"5033" ".00364109" 0 3 3 ".0036" 10
"5034" ".00364109" 0 4 4 ".0036" 10
"5035" ".00364109" 29 5 5 ".0036" 10
"5036" ".00364109" 0 6 6 ".0036" 10
"5037" ".00364109" 2 7 7 ".0036" 10
"5038" ".00364109" 2 8 8 ".0036" 10
"5039" ".00364109" 15 9 9 ".0036" 10
"5050" ".00364111" 3 0 0 ".0036" 10
"5051" ".00364111" 2 1 1 ".0036" 10
"5052" ".00364111" 0 2 2 ".0036" 10
"5053" ".00364111" 0 3 3 ".0036" 10
"5054" ".00364111" 4 4 4 ".0036" 10
"5055" ".00364111" 1 5 5 ".0036" 10
"5056" ".00364111" 8 6 6 ".0036" 10
"5057" ".00364111" 0 7 7 ".0036" 10
"5058" ".00364111" 1 8 8 ".0036" 10
"5059" ".00364111" 2 9 9 ".0036" 10
"5090" ".00364115" 6 0 0 ".0036" 10
"5091" ".00364115" 11 1 1 ".0036" 10
"5092" ".00364115" 1 2 2 ".0036" 10
"5093" ".00364115" 2 3 3 ".0036" 10
"5094" ".00364115" 0 4 4 ".0036" 10
"5095" ".00364115" 4 5 5 ".0036" 10
"5096" ".00364115" 1 6 6 ".0036" 10
"5097" ".00364115" 1 7 7 ".0036" 10
"5098" ".00364115" 9 8 8 ".0036" 10
"5099" ".00364115" 9 9 9 ".0036" 10
"5170" ".00364123" 1 0 0 ".0036" 10
"5171" ".00364123" 0 1 1 ".0036" 10
"5172" ".00364123" 40 2 2 ".0036" 10
"5173" ".00364123" 7 3 3 ".0036" 10
"5174" ".00364123" 2 4 4 ".0036" 10
"5175" ".00364123" 0 5 5 ".0036" 10
"5176" ".00364123" 10 6 6 ".0036" 10
"5177" ".00364123" 2 7 7 ".0036" 10
"5178" ".00364123" 40 8 8 ".0036" 10
"5179" ".00364123" 10 9 9 ".0036" 10
"52101" ".00364127" 8 0 0 ".0036" 10
"52111" ".00364127" 0 1 1 ".0036" 10
"52121" ".00364127" 7 2 2 ".0036" 10
"52131" ".00364127" 9 3 3 ".0036" 10
"52141" ".00364127" 1 4 4 ".0036" 10
"52151" ".00364127" 1 5 5 ".0036" 10
"52161" ".00364127" 1 6 6 ".0036" 10
"52171" ".00364127" 2 7 7 ".0036" 10
"52181" ".00364127" 2 8 8 ".0036" 10
"5219" ".00364127" 6 9 9 ".0036" 10
"5270" ".00364133" 40 0 0 ".0036" 10
"5271" ".00364133" 0 1 1 ".0036" 10
"5272" ".00364133" 1 2 2 ".0036" 10
"5273" ".00364133" 40 3 3 ".0036" 10
"5274" ".00364133" 7 4 4 ".0036" 10
"5275" ".00364133" 1 5 5 ".0036" 10
"5276" ".00364133" 0 6 6 ".0036" 10
"5277" ".00364133" 2 7 7 ".0036" 10
"5278" ".00364133" 10 8 8 ".0036" 10
"5279" ".00364133" 1 9 9 ".0036" 10
"5300" ".00364136" 2 0 0 ".0036" 10
"5301" ".00364136" 0 1 1 ".0036" 10
"5302" ".00364136" 1 2 2 ".0036" 10
"5303" ".00364136" 2 3 3 ".0036" 10
"5304" ".00364136" 2 4 4 ".0036" 10
"5305" ".00364136" 4 5 5 ".0036" 10
"5306" ".00364136" 10 6 6 ".0036" 10
"5307" ".00364136" 0 7 7 ".0036" 10
"5308" ".00364136" 2 8 8 ".0036" 10
"5309" ".00364136" 0 9 9 ".0036" 10
"5370" ".00364143" 5 0 0 ".0036" 10
"5371" ".00364143" 5 1 1 ".0036" 10
"5372" ".00364143" 0 2 2 ".0036" 10
"5373" ".00364143" 1 3 3 ".0036" 10
"5374" ".00364143" 0 4 4 ".0036" 10
"5375" ".00364143" 3 5 5 ".0036" 10
"5376" ".00364143" 0 6 6 ".0036" 10
"5377" ".00364143" 8 7 7 ".0036" 10
"5378" ".00364143" 8 8 8 ".0036" 10
"5379" ".00364143" 1 9 9 ".0036" 10
"5400" ".00364146" 1 0 0 ".0036" 10
"5401" ".00364146" 1 1 1 ".0036" 10
"5402" ".00364146" 2 2 2 ".0036" 10
"5403" ".00364146" 11 3 3 ".0036" 10
"5404" ".00364146" 5 4 4 ".0036" 10
"5405" ".00364146" 0 5 5 ".0036" 10
"5406" ".00364146" 2 6 6 ".0036" 10
"5407" ".00364146" 3 7 7 ".0036" 10
"5408" ".00364146" 0 8 8 ".0036" 10
"54091" ".00364146" 1 9 9 ".0036" 10
"54101" ".00364147" 0 0 0 ".0036" 10
"54111" ".00364147" 2 1 1 ".0036" 10
"54121" ".00364147" 2 2 2 ".0036" 10
"54131" ".00364147" 6 3 3 ".0036" 10
"54141" ".00364147" 0 4 4 ".0036" 10
"54151" ".00364147" 5 5 5 ".0036" 10
"54161" ".00364147" 9 6 6 ".0036" 10
"54171" ".00364147" 6 7 7 ".0036" 10
"54181" ".00364147" 1 8 8 ".0036" 10
"5419" ".00364147" 5 9 9 ".0036" 10
"5760" ".00364182" 3 0 0 ".0036" 10
"5761" ".00364182" 0 1 1 ".0036" 10
"5762" ".00364182" 2 2 2 ".0036" 10
