"ID" "ageAtDeath" "maternalAge" "paternalAge" "mutProb" "na"
"19057" ".0034826" 0 32 32 ".003" 40
"19058" ".0034826" 0 33 33 ".003" 40
"19059" ".0034826" 0 34 34 ".003" 40
"19060" ".0034826" 0 35 35 ".003" 40
"19061" ".0034826" 0 36 36 ".003" 40
"19062" ".0034826" 0 37 37 ".003" 40
"19063" ".0034826" 0 38 38 ".003" 40
"19064" ".0034826" 0 39 39 ".003" 40
"19065" ".0034827" 40 0 0 ".003" 40
"19066" ".0034827" 21 1 1 ".003" 40
"19067" ".0034827" 5 2 2 ".003" 40
"19068" ".0034827" 0 3 3 ".003" 40
"19069" ".0034827" 0 4 4 ".003" 40
"19070" ".0034827" 0 5 5 ".003" 40
"19071" ".0034827" 0 6 6 ".003" 40
"19072" ".0034827" 0 7 7 ".003" 40
"19073" ".0034827" 0 8 8 ".003" 40
"19074" ".0034827" 0 9 9 ".003" 40
"19075" ".0034827" 0 10 10 ".003" 40
"19076" ".0034827" 0 11 11 ".003" 40
"19077" ".0034827" 0 12 12 ".003" 40
"19078" ".0034827" 0 13 13 ".003" 40
"19079" ".0034827" 0 14 14 ".003" 40
"19080" ".0034827" 0 15 15 ".003" 40
"19081" ".0034827" 0 16 16 ".003" 40
"19082" ".0034827" 0 17 17 ".003" 40
"19083" ".0034827" 0 18 18 ".003" 40
"19084" ".0034827" 0 19 19 ".003" 40
"19085" ".0034827" 0 20 20 ".003" 40
"19086" ".0034827" 0 21 21 ".003" 40
"19087" ".0034827" 0 22 22 ".003" 40
"19088" ".0034827" 0 23 23 ".003" 40
"19089" ".0034827" 0 24 24 ".003" 40
"19090" ".0034827" 0 25 25 ".003" 40
"19091" ".0034827" 0 26 26 ".003" 40
"19092" ".0034827" 0 27 27 ".003" 40
"19093" ".0034827" 0 28 28 ".003" 40
"19094" ".0034827" 0 29 29 ".003" 40
"19095" ".0034827" 0 30 30 ".003" 40
"19096" ".0034827" 0 31 31 ".003" 40
"19097" ".0034827" 0 32 32 ".003" 40
"19098" ".0034827" 0 33 33 ".003" 40
"19099" ".0034827" 0 34 34 ".003" 40
"19100" ".0034827" 0 35 35 ".003" 40
"19101" ".0034827" 0 36 36 ".003" 40
"19102" ".0034827" 0 37 37 ".003" 40
"19103" ".0034827" 0 38 38 ".003" 40
"19104" ".0034827" 0 39 39 ".003" 40
"19105" ".0034828" 40 0 0 ".003" 40
"19106" ".0034828" 40 1 1 ".003" 40
"19107" ".0034828" 0 2 2 ".003" 40
"19108" ".0034828" 0 3 3 ".003" 40
"19109" ".0034828" 0 4 4 ".003" 40
"19110" ".0034828" 0 5 5 ".003" 40
"19111" ".0034828" 0 6 6 ".003" 40
"19112" ".0034828" 0 7 7 ".003" 40
"19113" ".0034828" 0 8 8 ".003" 40
"19114" ".0034828" 0 9 9 ".003" 40
"19115" ".0034828" 0 10 10 ".003" 40
"19116" ".0034828" 0 11 11 ".003" 40
"19117" ".0034828" 0 12 12 ".003" 40
"19118" ".0034828" 0 13 13 ".003" 40
"19119" ".0034828" 0 14 14 ".003" 40
"19120" ".0034828" 0 15 15 ".003" 40
"19121" ".0034828" 0 16 16 ".003" 40
"19122" ".0034828" 0 17 17 ".003" 40
"19123" ".0034828" 0 18 18 ".003" 40
"19124" ".0034828" 0 19 19 ".003" 40
"19125" ".0034828" 0 20 20 ".003" 40
"19126" ".0034828" 0 21 21 ".003" 40
"19127" ".0034828" 0 22 22 ".003" 40
"19128" ".0034828" 0 23 23 ".003" 40
"19129" ".0034828" 0 24 24 ".003" 40
"19130" ".0034828" 0 25 25 ".003" 40
"19131" ".0034828" 0 26 26 ".003" 40
"19132" ".0034828" 0 27 27 ".003" 40
"19133" ".0034828" 0 28 28 ".003" 40
"19134" ".0034828" 0 29 29 ".003" 40
"19135" ".0034828" 0 30 30 ".003" 40
"19136" ".0034828" 0 31 31 ".003" 40
"19137" ".0034828" 0 32 32 ".003" 40
"19138" ".0034828" 0 33 33 ".003" 40
"19139" ".0034828" 0 34 34 ".003" 40
"19140" ".0034828" 0 35 35 ".003" 40
"19141" ".0034828" 0 36 36 ".003" 40
"19142" ".0034828" 0 37 37 ".003" 40
"19143" ".0034828" 0 38 38 ".003" 40
"19144" ".0034828" 0 39 39 ".003" 40
"19145" ".0034829" 40 0 0 ".003" 40
"19146" ".0034829" 37 1 1 ".003" 40
"19147" ".0034829" 19 2 2 ".003" 40
"19148" ".0034829" 0 3 3 ".003" 40
"19149" ".0034829" 0 4 4 ".003" 40
"19150" ".0034829" 0 5 5 ".003" 40
"19151" ".0034829" 0 6 6 ".003" 40
"19152" ".0034829" 0 7 7 ".003" 40
"19153" ".0034829" 0 8 8 ".003" 40
"19154" ".0034829" 0 9 9 ".003" 40
"19155" ".0034829" 0 10 10 ".003" 40
"19156" ".0034829" 0 11 11 ".003" 40
"19157" ".0034829" 0 12 12 ".003" 40
"19158" ".0034829" 0 13 13 ".003" 40
"19159" ".0034829" 0 14 14 ".003" 40
"19160" ".0034829" 0 15 15 ".003" 40
"19161" ".0034829" 0 16 16 ".003" 40
"19162" ".0034829" 0 17 17 ".003" 40
"19163" ".0034829" 0 18 18 ".003" 40
"19164" ".0034829" 0 19 19 ".003" 40
"19165" ".0034829" 0 20 20 ".003" 40
"19166" ".0034829" 0 21 21 ".003" 40
"19167" ".0034829" 0 22 22 ".003" 40
"19168" ".0034829" 0 23 23 ".003" 40
"19169" ".0034829" 0 24 24 ".003" 40
"19170" ".0034829" 0 25 25 ".003" 40
"19171" ".0034829" 0 26 26 ".003" 40
"19172" ".0034829" 0 27 27 ".003" 40
"19173" ".0034829" 0 28 28 ".003" 40
"19174" ".0034829" 0 29 29 ".003" 40
"19175" ".0034829" 0 30 30 ".003" 40
"19176" ".0034829" 0 31 31 ".003" 40
"19177" ".0034829" 0 32 32 ".003" 40
"19178" ".0034829" 0 33 33 ".003" 40
"19179" ".0034829" 0 34 34 ".003" 40
"19180" ".0034829" 0 35 35 ".003" 40
"19181" ".0034829" 0 36 36 ".003" 40
"19182" ".0034829" 0 37 37 ".003" 40
"19183" ".0034829" 0 38 38 ".003" 40
"19184" ".0034829" 0 39 39 ".003" 40
"19185" ".0034830" 40 0 0 ".003" 40
"19186" ".0034830" 11 1 1 ".003" 40
"19187" ".0034830" 14 2 2 ".003" 40
"19188" ".0034830" 0 3 3 ".003" 40
"19189" ".0034830" 0 4 4 ".003" 40
"19190" ".0034830" 0 5 5 ".003" 40
"19191" ".0034830" 0 6 6 ".003" 40
"19192" ".0034830" 0 7 7 ".003" 40
"19193" ".0034830" 0 8 8 ".003" 40
"19194" ".0034830" 0 9 9 ".003" 40
"191951" ".0034830" 0 10 10 ".003" 40
"191961" ".0034830" 0 11 11 ".003" 40
"191971" ".0034830" 0 12 12 ".003" 40
"191981" ".0034830" 0 13 13 ".003" 40
"191991" ".0034830" 0 14 14 ".003" 40
"192001" ".0034830" 0 15 15 ".003" 40
"192011" ".0034830" 0 16 16 ".003" 40
"192021" ".0034830" 0 17 17 ".003" 40
"192031" ".0034830" 0 18 18 ".003" 40
"192041" ".0034830" 0 19 19 ".003" 40
"192051" ".0034830" 0 20 20 ".003" 40
"192061" ".0034830" 0 21 21 ".003" 40
"192071" ".0034830" 0 22 22 ".003" 40
"192081" ".0034830" 0 23 23 ".003" 40
"192091" ".0034830" 0 24 24 ".003" 40
"192101" ".0034830" 0 25 25 ".003" 40
"192111" ".0034830" 0 26 26 ".003" 40
"192121" ".0034830" 0 27 27 ".003" 40
"192131" ".0034830" 0 28 28 ".003" 40
"192141" ".0034830" 0 29 29 ".003" 40
"192151" ".0034830" 0 30 30 ".003" 40
"192161" ".0034830" 0 31 31 ".003" 40
"192171" ".0034830" 0 32 32 ".003" 40
"192181" ".0034830" 0 33 33 ".003" 40
"192191" ".0034830" 0 34 34 ".003" 40
"192201" ".0034830" 0 35 35 ".003" 40
"192211" ".0034830" 0 36 36 ".003" 40
"192221" ".0034830" 0 37 37 ".003" 40
"192231" ".0034830" 0 38 38 ".003" 40
"192241" ".0034830" 0 39 39 ".003" 40
"192251" ".0034831" 40 0 0 ".003" 40
"192261" ".0034831" 40 1 1 ".003" 40
"192271" ".0034831" 0 2 2 ".003" 40
"192281" ".0034831" 0 3 3 ".003" 40
"192291" ".0034831" 0 4 4 ".003" 40
"192301" ".0034831" 0 5 5 ".003" 40
"192311" ".0034831" 0 6 6 ".003" 40
"192321" ".0034831" 0 7 7 ".003" 40
"192331" ".0034831" 0 8 8 ".003" 40
"192341" ".0034831" 0 9 9 ".003" 40
"19235" ".0034831" 0 10 10 ".003" 40
"19236" ".0034831" 0 11 11 ".003" 40
"19237" ".0034831" 0 12 12 ".003" 40
"19238" ".0034831" 0 13 13 ".003" 40
"19239" ".0034831" 0 14 14 ".003" 40
"19240" ".0034831" 0 15 15 ".003" 40
"19241" ".0034831" 0 16 16 ".003" 40
"19242" ".0034831" 0 17 17 ".003" 40
"19243" ".0034831" 0 18 18 ".003" 40
"19244" ".0034831" 0 19 19 ".003" 40
"19245" ".0034831" 0 20 20 ".003" 40
"19246" ".0034831" 0 21 21 ".003" 40
"192471" ".0034831" 0 22 22 ".003" 40
"192481" ".0034831" 0 23 23 ".003" 40
"192491" ".0034831" 0 24 24 ".003" 40
"192501" ".0034831" 0 25 25 ".003" 40
"192511" ".0034831" 0 26 26 ".003" 40
"192521" ".0034831" 0 27 27 ".003" 40
"192531" ".0034831" 0 28 28 ".003" 40
"192541" ".0034831" 0 29 29 ".003" 40
"192551" ".0034831" 0 30 30 ".003" 40
"192561" ".0034831" 0 31 31 ".003" 40
"192571" ".0034831" 0 32 32 ".003" 40
"192581" ".0034831" 0 33 33 ".003" 40
"192591" ".0034831" 0 34 34 ".003" 40
"192601" ".0034831" 0 35 35 ".003" 40
"192611" ".0034831" 0 36 36 ".003" 40
"192621" ".0034831" 0 37 37 ".003" 40
"192631" ".0034831" 0 38 38 ".003" 40
"192641" ".0034831" 0 39 39 ".003" 40
"195052" ".0034838" 40 0 0 ".003" 40
"195062" ".0034838" 22 1 1 ".003" 40
"195072" ".0034838" 0 2 2 ".003" 40
"195082" ".0034838" 1 3 3 ".003" 40
"195092" ".0034838" 0 4 4 ".003" 40
"195102" ".0034838" 0 5 5 ".003" 40
"195112" ".0034838" 0 6 6 ".003" 40
"195122" ".0034838" 0 7 7 ".003" 40
"195132" ".0034838" 0 8 8 ".003" 40
"195142" ".0034838" 0 9 9 ".003" 40
"195152" ".0034838" 0 10 10 ".003" 40
"195162" ".0034838" 0 11 11 ".003" 40
"195172" ".0034838" 0 12 12 ".003" 40
"195182" ".0034838" 0 13 13 ".003" 40
"195192" ".0034838" 0 14 14 ".003" 40
"195202" ".0034838" 0 15 15 ".003" 40
"195212" ".0034838" 0 16 16 ".003" 40
"195222" ".0034838" 0 17 17 ".003" 40
"195232" ".0034838" 0 18 18 ".003" 40
"195242" ".0034838" 0 19 19 ".003" 40
"195252" ".0034838" 0 20 20 ".003" 40
"195262" ".0034838" 0 21 21 ".003" 40
"195271" ".0034838" 0 22 22 ".003" 40
"195281" ".0034838" 0 23 23 ".003" 40
"195291" ".0034838" 0 24 24 ".003" 40
"195301" ".0034838" 0 25 25 ".003" 40
"195311" ".0034838" 0 26 26 ".003" 40
"195321" ".0034838" 0 27 27 ".003" 40
"195331" ".0034838" 0 28 28 ".003" 40
"195341" ".0034838" 0 29 29 ".003" 40
"195351" ".0034838" 0 30 30 ".003" 40
"195361" ".0034838" 0 31 31 ".003" 40
"195371" ".0034838" 0 32 32 ".003" 40
"195381" ".0034838" 0 33 33 ".003" 40
"195391" ".0034838" 0 34 34 ".003" 40
"195401" ".0034838" 0 35 35 ".003" 40
"195411" ".0034838" 0 36 36 ".003" 40
"195421" ".0034838" 0 37 37 ".003" 40
"195431" ".0034838" 0 38 38 ".003" 40
"195441" ".0034838" 0 39 39 ".003" 40
"197051" ".0034843" 6 0 0 ".003" 40
"197061" ".0034843" 8 1 1 ".003" 40
"197071" ".0034843" 7 2 2 ".003" 40
"197081" ".0034843" 0 3 3 ".003" 40
"197091" ".0034843" 0 4 4 ".003" 40
"197101" ".0034843" 0 5 5 ".003" 40
"197111" ".0034843" 0 6 6 ".003" 40
"197121" ".0034843" 0 7 7 ".003" 40
"197131" ".0034843" 0 8 8 ".003" 40
"197141" ".0034843" 0 9 9 ".003" 40
"197151" ".0034843" 0 10 10 ".003" 40
"197161" ".0034843" 0 11 11 ".003" 40
"197171" ".0034843" 0 12 12 ".003" 40
"197181" ".0034843" 0 13 13 ".003" 40
"197191" ".0034843" 0 14 14 ".003" 40
"197201" ".0034843" 0 15 15 ".003" 40
"197211" ".0034843" 0 16 16 ".003" 40
"197221" ".0034843" 0 17 17 ".003" 40
"197231" ".0034843" 0 18 18 ".003" 40
"197241" ".0034843" 0 19 19 ".003" 40
"197251" ".0034843" 0 20 20 ".003" 40
"197261" ".0034843" 0 21 21 ".003" 40
"197271" ".0034843" 0 22 22 ".003" 40
"197281" ".0034843" 0 23 23 ".003" 40
"197291" ".0034843" 0 24 24 ".003" 40
"197301" ".0034843" 0 25 25 ".003" 40
"197311" ".0034843" 0 26 26 ".003" 40
"197321" ".0034843" 0 27 27 ".003" 40
"197331" ".0034843" 0 28 28 ".003" 40
"197341" ".0034843" 0 29 29 ".003" 40
"197351" ".0034843" 0 30 30 ".003" 40
"197361" ".0034843" 0 31 31 ".003" 40
"197371" ".0034843" 0 32 32 ".003" 40
"197381" ".0034843" 0 33 33 ".003" 40
"197391" ".0034843" 0 34 34 ".003" 40
"197401" ".0034843" 0 35 35 ".003" 40
"197411" ".0034843" 0 36 36 ".003" 40
"197421" ".0034843" 0 37 37 ".003" 40
"197431" ".0034843" 0 38 38 ".003" 40
"197441" ".0034843" 0 39 39 ".003" 40
"20025" ".0034851" 40 0 0 ".003" 40
"20026" ".0034851" 9 1 1 ".003" 40
"20027" ".0034851" 3 2 2 ".003" 40
"20028" ".0034851" 0 3 3 ".003" 40
"20029" ".0034851" 0 4 4 ".003" 40
"20030" ".0034851" 0 5 5 ".003" 40
"20031" ".0034851" 0 6 6 ".003" 40
"20032" ".0034851" 0 7 7 ".003" 40
"20033" ".0034851" 0 8 8 ".003" 40
"20034" ".0034851" 0 9 9 ".003" 40
"20035" ".0034851" 0 10 10 ".003" 40
"20036" ".0034851" 0 11 11 ".003" 40
"20037" ".0034851" 0 12 12 ".003" 40
"20038" ".0034851" 0 13 13 ".003" 40
"20039" ".0034851" 0 14 14 ".003" 40
"20040" ".0034851" 0 15 15 ".003" 40
"20041" ".0034851" 0 16 16 ".003" 40
"20042" ".0034851" 0 17 17 ".003" 40
"20043" ".0034851" 0 18 18 ".003" 40
"20044" ".0034851" 0 19 19 ".003" 40
"20045" ".0034851" 0 20 20 ".003" 40
"20046" ".0034851" 0 21 21 ".003" 40
"20047" ".0034851" 0 22 22 ".003" 40
"20048" ".0034851" 0 23 23 ".003" 40
"20049" ".0034851" 0 24 24 ".003" 40
"20050" ".0034851" 0 25 25 ".003" 40
"20051" ".0034851" 0 26 26 ".003" 40
"20052" ".0034851" 0 27 27 ".003" 40
"20053" ".0034851" 0 28 28 ".003" 40
"20054" ".0034851" 0 29 29 ".003" 40
"20055" ".0034851" 0 30 30 ".003" 40
"20056" ".0034851" 0 31 31 ".003" 40
"20057" ".0034851" 0 32 32 ".003" 40
"20058" ".0034851" 0 33 33 ".003" 40
"20059" ".0034851" 0 34 34 ".003" 40
"20060" ".0034851" 0 35 35 ".003" 40
"20061" ".0034851" 0 36 36 ".003" 40
"20062" ".0034851" 0 37 37 ".003" 40
"20063" ".0034851" 0 38 38 ".003" 40
"20064" ".0034851" 0 39 39 ".003" 40
"205851" ".0034865" 12 0 0 ".003" 40
"205861" ".0034865" 2 1 1 ".003" 40
"205871" ".0034865" 0 2 2 ".003" 40
"205881" ".0034865" 0 3 3 ".003" 40
"205891" ".0034865" 0 4 4 ".003" 40
"205901" ".0034865" 0 5 5 ".003" 40
"205911" ".0034865" 0 6 6 ".003" 40
"205921" ".0034865" 0 7 7 ".003" 40
"205931" ".0034865" 0 8 8 ".003" 40
"205941" ".0034865" 0 9 9 ".003" 40
"205951" ".0034865" 0 10 10 ".003" 40
"205961" ".0034865" 0 11 11 ".003" 40
"205971" ".0034865" 0 12 12 ".003" 40
"205981" ".0034865" 0 13 13 ".003" 40
"205991" ".0034865" 0 14 14 ".003" 40
"206001" ".0034865" 0 15 15 ".003" 40
"206011" ".0034865" 0 16 16 ".003" 40
"206021" ".0034865" 0 17 17 ".003" 40
"206031" ".0034865" 0 18 18 ".003" 40
"206041" ".0034865" 0 19 19 ".003" 40
"206051" ".0034865" 0 20 20 ".003" 40
"206061" ".0034865" 0 21 21 ".003" 40
"20607" ".0034865" 0 22 22 ".003" 40
"20608" ".0034865" 0 23 23 ".003" 40
"20609" ".0034865" 0 24 24 ".003" 40
"20610" ".0034865" 0 25 25 ".003" 40
"20611" ".0034865" 0 26 26 ".003" 40
"20612" ".0034865" 0 27 27 ".003" 40
"20613" ".0034865" 0 28 28 ".003" 40
"20614" ".0034865" 0 29 29 ".003" 40
"20615" ".0034865" 0 30 30 ".003" 40
"20616" ".0034865" 0 31 31 ".003" 40
"20617" ".0034865" 0 32 32 ".003" 40
"20618" ".0034865" 0 33 33 ".003" 40
"20619" ".0034865" 0 34 34 ".003" 40
"20620" ".0034865" 0 35 35 ".003" 40
"20621" ".0034865" 0 36 36 ".003" 40
"20622" ".0034865" 0 37 37 ".003" 40
"20623" ".0034865" 1 38 38 ".003" 40
"20624" ".0034865" 0 39 39 ".003" 40
"20625" ".0034866" 40 0 0 ".003" 40
"20626" ".0034866" 10 1 1 ".003" 40
"20627" ".0034866" 10 2 2 ".003" 40
"20628" ".0034866" 0 3 3 ".003" 40
"20629" ".0034866" 0 4 4 ".003" 40
"20630" ".0034866" 0 5 5 ".003" 40
"20631" ".0034866" 0 6 6 ".003" 40
"20632" ".0034866" 0 7 7 ".003" 40
"20633" ".0034866" 0 8 8 ".003" 40
"20634" ".0034866" 0 9 9 ".003" 40
"20635" ".0034866" 0 10 10 ".003" 40
"20636" ".0034866" 0 11 11 ".003" 40
"20637" ".0034866" 0 12 12 ".003" 40
"20638" ".0034866" 0 13 13 ".003" 40
"20639" ".0034866" 0 14 14 ".003" 40
"20640" ".0034866" 0 15 15 ".003" 40
"20641" ".0034866" 0 16 16 ".003" 40
"20642" ".0034866" 0 17 17 ".003" 40
"20643" ".0034866" 0 18 18 ".003" 40
"20644" ".0034866" 0 19 19 ".003" 40
"20645" ".0034866" 0 20 20 ".003" 40
"20646" ".0034866" 0 21 21 ".003" 40
"20647" ".0034866" 0 22 22 ".003" 40
"20648" ".0034866" 0 23 23 ".003" 40
"20649" ".0034866" 0 24 24 ".003" 40
"20650" ".0034866" 0 25 25 ".003" 40
"20651" ".0034866" 0 26 26 ".003" 40
"20652" ".0034866" 0 27 27 ".003" 40
"20653" ".0034866" 0 28 28 ".003" 40
"20654" ".0034866" 0 29 29 ".003" 40
"20655" ".0034866" 0 30 30 ".003" 40
"20656" ".0034866" 0 31 31 ".003" 40
"20657" ".0034866" 0 32 32 ".003" 40
"20658" ".0034866" 0 33 33 ".003" 40
"20659" ".0034866" 0 34 34 ".003" 40
"20660" ".0034866" 0 35 35 ".003" 40
"20661" ".0034866" 0 36 36 ".003" 40
"20662" ".0034866" 0 37 37 ".003" 40
"20663" ".0034866" 0 38 38 ".003" 40
"20664" ".0034866" 0 39 39 ".003" 40
"209051" ".0034873" 40 0 0 ".003" 40
"209061" ".0034873" 11 1 1 ".003" 40
"209071" ".0034873" 24 2 2 ".003" 40
"209081" ".0034873" 0 3 3 ".003" 40
"209091" ".0034873" 0 4 4 ".003" 40
"209101" ".0034873" 0 5 5 ".003" 40
"209111" ".0034873" 0 6 6 ".003" 40
"209121" ".0034873" 0 7 7 ".003" 40
"209131" ".0034873" 0 8 8 ".003" 40
"209141" ".0034873" 0 9 9 ".003" 40
"209151" ".0034873" 0 10 10 ".003" 40
"209161" ".0034873" 0 11 11 ".003" 40
"209171" ".0034873" 0 12 12 ".003" 40
"209181" ".0034873" 0 13 13 ".003" 40
"209191" ".0034873" 0 14 14 ".003" 40
"209201" ".0034873" 0 15 15 ".003" 40
"209211" ".0034873" 0 16 16 ".003" 40
"209221" ".0034873" 0 17 17 ".003" 40
"209231" ".0034873" 0 18 18 ".003" 40
"209241" ".0034873" 0 19 19 ".003" 40
"209251" ".0034873" 0 20 20 ".003" 40
"209261" ".0034873" 0 21 21 ".003" 40
"209271" ".0034873" 0 22 22 ".003" 40
"209281" ".0034873" 0 23 23 ".003" 40
"209291" ".0034873" 0 24 24 ".003" 40
"209301" ".0034873" 0 25 25 ".003" 40
"209311" ".0034873" 0 26 26 ".003" 40
"209321" ".0034873" 0 27 27 ".003" 40
"209331" ".0034873" 0 28 28 ".003" 40
"209341" ".0034873" 0 29 29 ".003" 40
"209351" ".0034873" 0 30 30 ".003" 40
"209361" ".0034873" 0 31 31 ".003" 40
"209371" ".0034873" 0 32 32 ".003" 40
"209381" ".0034873" 0 33 33 ".003" 40
"209391" ".0034873" 0 34 34 ".003" 40
"209401" ".0034873" 0 35 35 ".003" 40
"209411" ".0034873" 0 36 36 ".003" 40
"209421" ".0034873" 0 37 37 ".003" 40
"209431" ".0034873" 0 38 38 ".003" 40
"209441" ".0034873" 0 39 39 ".003" 40
"20985" ".0034875" 15 0 0 ".003" 40
"20986" ".0034875" 14 1 1 ".003" 40
"20987" ".0034875" 0 2 2 ".003" 40
"20988" ".0034875" 0 3 3 ".003" 40
"20989" ".0034875" 0 4 4 ".003" 40
"20990" ".0034875" 0 5 5 ".003" 40
"20991" ".0034875" 0 6 6 ".003" 40
"20992" ".0034875" 0 7 7 ".003" 40
"20993" ".0034875" 0 8 8 ".003" 40
"20994" ".0034875" 0 9 9 ".003" 40
"20995" ".0034875" 0 10 10 ".003" 40
"20996" ".0034875" 0 11 11 ".003" 40
"20997" ".0034875" 0 12 12 ".003" 40
"20998" ".0034875" 0 13 13 ".003" 40
"20999" ".0034875" 0 14 14 ".003" 40
"21000" ".0034875" 0 15 15 ".003" 40
"21001" ".0034875" 0 16 16 ".003" 40
"21002" ".0034875" 0 17 17 ".003" 40
"21003" ".0034875" 0 18 18 ".003" 40
"21004" ".0034875" 0 19 19 ".003" 40
"21005" ".0034875" 0 20 20 ".003" 40
"21006" ".0034875" 0 21 21 ".003" 40
"21007" ".0034875" 0 22 22 ".003" 40
"21008" ".0034875" 0 23 23 ".003" 40
"21009" ".0034875" 0 24 24 ".003" 40
"21010" ".0034875" 0 25 25 ".003" 40
"21011" ".0034875" 0 26 26 ".003" 40
"21012" ".0034875" 0 27 27 ".003" 40
"21013" ".0034875" 0 28 28 ".003" 40
"21014" ".0034875" 0 29 29 ".003" 40
"21015" ".0034875" 0 30 30 ".003" 40
"21016" ".0034875" 0 31 31 ".003" 40
"21017" ".0034875" 0 32 32 ".003" 40
"21018" ".0034875" 0 33 33 ".003" 40
"21019" ".0034875" 0 34 34 ".003" 40
"21020" ".0034875" 0 35 35 ".003" 40
"21021" ".0034875" 0 36 36 ".003" 40
"21022" ".0034875" 0 37 37 ".003" 40
"21023" ".0034875" 0 38 38 ".003" 40
"21024" ".0034875" 0 39 39 ".003" 40
"21145" ".0034879" 40 0 0 ".003" 40
"21146" ".0034879" 4 1 1 ".003" 40
"21147" ".0034879" 21 2 2 ".003" 40
"21148" ".0034879" 0 3 3 ".003" 40
"21149" ".0034879" 0 4 4 ".003" 40
"21150" ".0034879" 0 5 5 ".003" 40
"21151" ".0034879" 0 6 6 ".003" 40
"21152" ".0034879" 0 7 7 ".003" 40
"21153" ".0034879" 0 8 8 ".003" 40
"21154" ".0034879" 0 9 9 ".003" 40
"21155" ".0034879" 0 10 10 ".003" 40
"21156" ".0034879" 0 11 11 ".003" 40
"21157" ".0034879" 0 12 12 ".003" 40
"21158" ".0034879" 0 13 13 ".003" 40
"21159" ".0034879" 0 14 14 ".003" 40
"21160" ".0034879" 0 15 15 ".003" 40
"21161" ".0034879" 0 16 16 ".003" 40
"21162" ".0034879" 0 17 17 ".003" 40
"21163" ".0034879" 0 18 18 ".003" 40
"21164" ".0034879" 0 19 19 ".003" 40
"21165" ".0034879" 0 20 20 ".003" 40
"21166" ".0034879" 0 21 21 ".003" 40
"21167" ".0034879" 0 22 22 ".003" 40
"21168" ".0034879" 0 23 23 ".003" 40
"21169" ".0034879" 0 24 24 ".003" 40
"21170" ".0034879" 0 25 25 ".003" 40
"21171" ".0034879" 0 26 26 ".003" 40
"21172" ".0034879" 0 27 27 ".003" 40
"21173" ".0034879" 0 28 28 ".003" 40
"21174" ".0034879" 0 29 29 ".003" 40
"21175" ".0034879" 0 30 30 ".003" 40
"21176" ".0034879" 0 31 31 ".003" 40
"21177" ".0034879" 0 32 32 ".003" 40
"21178" ".0034879" 0 33 33 ".003" 40
"21179" ".0034879" 0 34 34 ".003" 40
"21180" ".0034879" 1 35 35 ".003" 40
"21181" ".0034879" 0 36 36 ".003" 40
"21182" ".0034879" 0 37 37 ".003" 40
"21183" ".0034879" 0 38 38 ".003" 40
"21184" ".0034879" 0 39 39 ".003" 40
"21545" ".0034889" 34 0 0 ".003" 40
"21546" ".0034889" 10 1 1 ".003" 40
"21547" ".0034889" 3 2 2 ".003" 40
"21548" ".0034889" 0 3 3 ".003" 40
"21549" ".0034889" 0 4 4 ".003" 40
"21550" ".0034889" 0 5 5 ".003" 40
"21551" ".0034889" 0 6 6 ".003" 40
"21552" ".0034889" 0 7 7 ".003" 40
"21553" ".0034889" 0 8 8 ".003" 40
"21554" ".0034889" 0 9 9 ".003" 40
"21555" ".0034889" 0 10 10 ".003" 40
"21556" ".0034889" 0 11 11 ".003" 40
"21557" ".0034889" 0 12 12 ".003" 40
"21558" ".0034889" 0 13 13 ".003" 40
"21559" ".0034889" 0 14 14 ".003" 40
"21560" ".0034889" 0 15 15 ".003" 40
"21561" ".0034889" 0 16 16 ".003" 40
"21562" ".0034889" 0 17 17 ".003" 40
"21563" ".0034889" 0 18 18 ".003" 40
"21564" ".0034889" 0 19 19 ".003" 40
"21565" ".0034889" 0 20 20 ".003" 40
"21566" ".0034889" 0 21 21 ".003" 40
"21567" ".0034889" 0 22 22 ".003" 40
"21568" ".0034889" 0 23 23 ".003" 40
"21569" ".0034889" 0 24 24 ".003" 40
"21570" ".0034889" 0 25 25 ".003" 40
"21571" ".0034889" 0 26 26 ".003" 40
"21572" ".0034889" 0 27 27 ".003" 40
"21573" ".0034889" 0 28 28 ".003" 40
"21574" ".0034889" 0 29 29 ".003" 40
"21575" ".0034889" 0 30 30 ".003" 40
"21576" ".0034889" 0 31 31 ".003" 40
"21577" ".0034889" 0 32 32 ".003" 40
"21578" ".0034889" 0 33 33 ".003" 40
"21579" ".0034889" 0 34 34 ".003" 40
"21580" ".0034889" 0 35 35 ".003" 40
"21581" ".0034889" 0 36 36 ".003" 40
"21582" ".0034889" 0 37 37 ".003" 40
"21583" ".0034889" 0 38 38 ".003" 40
"21584" ".0034889" 0 39 39 ".003" 40
"21665" ".0034892" 40 0 0 ".003" 40
"21666" ".0034892" 15 1 1 ".003" 40
"21667" ".0034892" 1 2 2 ".003" 40
"21668" ".0034892" 0 3 3 ".003" 40
"21669" ".0034892" 0 4 4 ".003" 40
"21670" ".0034892" 0 5 5 ".003" 40
"21671" ".0034892" 0 6 6 ".003" 40
"21672" ".0034892" 0 7 7 ".003" 40
"21673" ".0034892" 0 8 8 ".003" 40
"21674" ".0034892" 0 9 9 ".003" 40
"21675" ".0034892" 0 10 10 ".003" 40
"21676" ".0034892" 0 11 11 ".003" 40
"21677" ".0034892" 0 12 12 ".003" 40
