"ID" "ageAtDeath" "maternalAge" "paternalAge" "mutProb" "na"
"28681" ".0053615" 0 6 6 ".005" 8
"28691" ".0053615" 10 7 7 ".005" 8
"2870" ".0053616" 1 0 0 ".005" 8
"2871" ".0053616" 9 1 1 ".005" 8
"2872" ".0053616" 2 2 2 ".005" 8
"2873" ".0053616" 3 3 3 ".005" 8
"2874" ".0053616" 6 4 4 ".005" 8
"2875" ".0053616" 7 5 5 ".005" 8
"2876" ".0053616" 7 6 6 ".005" 8
"2877" ".0053616" 7 7 7 ".005" 8
"28861" ".0053618" 2 0 0 ".005" 8
"28871" ".0053618" 2 1 1 ".005" 8
"2888" ".0053618" 2 2 2 ".005" 8
"2889" ".0053618" 2 3 3 ".005" 8
"2890" ".0053618" 0 4 4 ".005" 8
"2891" ".0053618" 1 5 5 ".005" 8
"2892" ".0053618" 0 6 6 ".005" 8
"2893" ".0053618" 1 7 7 ".005" 8
"3070" ".0053641" 29 0 0 ".005" 8
"3071" ".0053641" 10 1 1 ".005" 8
"3072" ".0053641" 3 2 2 ".005" 8
"3073" ".0053641" 0 3 3 ".005" 8
"3074" ".0053641" 0 4 4 ".005" 8
"3075" ".0053641" 2 5 5 ".005" 8
"3076" ".0053641" 6 6 6 ".005" 8
"3077" ".0053641" 10 7 7 ".005" 8
"3150" ".0053651" 2 0 0 ".005" 8
"3151" ".0053651" 1 1 1 ".005" 8
"3152" ".0053651" 2 2 2 ".005" 8
"3153" ".0053651" 3 3 3 ".005" 8
"3154" ".0053651" 5 4 4 ".005" 8
"3155" ".0053651" 17 5 5 ".005" 8
"3156" ".0053651" 6 6 6 ".005" 8
"3157" ".0053651" 0 7 7 ".005" 8
"3190" ".0053656" 1 0 0 ".005" 8
"3191" ".0053656" 22 1 1 ".005" 8
"31921" ".0053656" 2 2 2 ".005" 8
"31931" ".0053656" 3 3 3 ".005" 8
"31941" ".0053656" 7 4 4 ".005" 8
"31951" ".0053656" 1 5 5 ".005" 8
"31961" ".0053656" 0 6 6 ".005" 8
"31971" ".0053656" 2 7 7 ".005" 8
"3206" ".0053658" 29 0 0 ".005" 8
"3207" ".0053658" 0 1 1 ".005" 8
"3208" ".0053658" 1 2 2 ".005" 8
"3209" ".0053658" 5 3 3 ".005" 8
"3210" ".0053658" 0 4 4 ".005" 8
"3211" ".0053658" 7 5 5 ".005" 8
"3212" ".0053658" 0 6 6 ".005" 8
"3213" ".0053658" 1 7 7 ".005" 8
"32621" ".0053665" 1 0 0 ".005" 8
"32631" ".0053665" 18 1 1 ".005" 8
"32641" ".0053665" 5 2 2 ".005" 8
"32651" ".0053665" 0 3 3 ".005" 8
"32661" ".0053665" 1 4 4 ".005" 8
"32671" ".0053665" 2 5 5 ".005" 8
"32681" ".0053665" 3 6 6 ".005" 8
"32691" ".0053665" 2 7 7 ".005" 8
"32782" ".0053667" 2 0 0 ".005" 8
"32792" ".0053667" 8 1 1 ".005" 8
"32801" ".0053667" 1 2 2 ".005" 8
"32811" ".0053667" 7 3 3 ".005" 8
"32821" ".0053667" 0 4 4 ".005" 8
"32831" ".0053667" 1 5 5 ".005" 8
"32841" ".0053667" 3 6 6 ".005" 8
"32851" ".0053667" 1 7 7 ".005" 8
"33421" ".0053675" 6 0 0 ".005" 8
"33431" ".0053675" 12 1 1 ".005" 8
"33441" ".0053675" 1 2 2 ".005" 8
"33451" ".0053675" 9 3 3 ".005" 8
"33461" ".0053675" 4 4 4 ".005" 8
"33471" ".0053675" 11 5 5 ".005" 8
"33481" ".0053675" 4 6 6 ".005" 8
"33491" ".0053675" 0 7 7 ".005" 8
"3430" ".0053686" 13 0 0 ".005" 8
"3431" ".0053686" 3 1 1 ".005" 8
"3432" ".0053686" 4 2 2 ".005" 8
"3433" ".0053686" 10 3 3 ".005" 8
"3434" ".0053686" 5 4 4 ".005" 8
"3435" ".0053686" 1 5 5 ".005" 8
"3436" ".0053686" 2 6 6 ".005" 8
"3437" ".0053686" 9 7 7 ".005" 8
"3438" ".0053687" 1 0 0 ".005" 8
"3439" ".0053687" 1 1 1 ".005" 8
"3440" ".0053687" 0 2 2 ".005" 8
"34411" ".0053687" 0 3 3 ".005" 8
"3442" ".0053687" 1 4 4 ".005" 8
"3443" ".0053687" 0 5 5 ".005" 8
"3444" ".0053687" 1 6 6 ".005" 8
"3445" ".0053687" 6 7 7 ".005" 8
"34781" ".0053692" 0 0 0 ".005" 8
"34791" ".0053692" 0 1 1 ".005" 8
"34801" ".0053692" 13 2 2 ".005" 8
"34811" ".0053692" 17 3 3 ".005" 8
"34821" ".0053692" 12 4 4 ".005" 8
"34831" ".0053692" 4 5 5 ".005" 8
"34841" ".0053692" 6 6 6 ".005" 8
"34851" ".0053692" 0 7 7 ".005" 8
"3518" ".0053697" 7 0 0 ".005" 8
"3519" ".0053697" 9 1 1 ".005" 8
"35201" ".0053697" 0 2 2 ".005" 8
"35211" ".0053697" 5 3 3 ".005" 8
"35221" ".0053697" 15 4 4 ".005" 8
"35231" ".0053697" 6 5 5 ".005" 8
"35241" ".0053697" 14 6 6 ".005" 8
"35251" ".0053697" 12 7 7 ".005" 8
"3718" ".0053722" 13 0 0 ".005" 8
"3719" ".0053722" 2 1 1 ".005" 8
"3720" ".0053722" 0 2 2 ".005" 8
"3721" ".0053722" 3 3 3 ".005" 8
"3722" ".0053722" 9 4 4 ".005" 8
"3723" ".0053722" 1 5 5 ".005" 8
"3724" ".0053722" 7 6 6 ".005" 8
"3725" ".0053722" 4 7 7 ".005" 8
"37901" ".0053731" 1 0 0 ".005" 8
"37911" ".0053731" 8 1 1 ".005" 8
"37921" ".0053731" 10 2 2 ".005" 8
"37931" ".0053731" 4 3 3 ".005" 8
"37941" ".0053731" 4 4 4 ".005" 8
"37951" ".0053731" 4 5 5 ".005" 8
"37961" ".0053731" 2 6 6 ".005" 8
"37971" ".0053731" 4 7 7 ".005" 8
"3806" ".0053733" 7 0 0 ".005" 8
"3807" ".0053733" 0 1 1 ".005" 8
"3808" ".0053733" 8 2 2 ".005" 8
"3809" ".0053733" 1 3 3 ".005" 8
"38101" ".0053733" 4 4 4 ".005" 8
"38111" ".0053733" 0 5 5 ".005" 8
"38121" ".0053733" 3 6 6 ".005" 8
"38131" ".0053733" 1 7 7 ".005" 8
"3896" ".0053744" 14 0 0 ".005" 9
"3897" ".0053744" 5 1 1 ".005" 9
"3898" ".0053744" 5 2 2 ".005" 9
"3899" ".0053744" 14 3 3 ".005" 9
"3900" ".0053744" 1 4 4 ".005" 9
"39011" ".0053744" 6 5 5 ".005" 9
"39021" ".0053744" 1 6 6 ".005" 9
"39031" ".0053744" 6 7 7 ".005" 9
"39041" ".0053744" 2 8 8 ".005" 9
"41481" ".0053772" 1 0 0 ".005" 9
"41491" ".0053772" 8 1 1 ".005" 9
"41501" ".0053772" 19 2 2 ".005" 9
"41511" ".0053772" 2 3 3 ".005" 9
"41522" ".0053772" 1 4 4 ".005" 9
"41531" ".0053772" 6 5 5 ".005" 9
"41541" ".0053772" 0 6 6 ".005" 9
"41551" ".0053772" 1 7 7 ".005" 9
"41561" ".0053772" 18 8 8 ".005" 9
"4175" ".0053775" 8 0 0 ".005" 9
"4176" ".0053775" 3 1 1 ".005" 9
"4177" ".0053775" 3 2 2 ".005" 9
"4178" ".0053775" 1 3 3 ".005" 9
"4179" ".0053775" 4 4 4 ".005" 9
"4180" ".0053775" 4 5 5 ".005" 9
"4181" ".0053775" 6 6 6 ".005" 9
"4182" ".0053775" 0 7 7 ".005" 9
"4183" ".0053775" 6 8 8 ".005" 9
"4382" ".0053798" 9 0 0 ".005" 9
"4383" ".0053798" 2 1 1 ".005" 9
"4384" ".0053798" 1 2 2 ".005" 9
"4385" ".0053798" 12 3 3 ".005" 9
"4386" ".0053798" 0 4 4 ".005" 9
"4387" ".0053798" 12 5 5 ".005" 9
"4388" ".0053798" 10 6 6 ".005" 9
"4389" ".0053798" 1 7 7 ".005" 9
"4390" ".0053798" 1 8 8 ".005" 9
"44001" ".0053800" 5 0 0 ".005" 9
"44011" ".0053800" 4 1 1 ".005" 9
"44021" ".0053800" 13 2 2 ".005" 9
"44031" ".0053800" 3 3 3 ".005" 9
"44041" ".0053800" 0 4 4 ".005" 9
"4405" ".0053800" 3 5 5 ".005" 9
"4406" ".0053800" 0 6 6 ".005" 9
"4407" ".0053800" 5 7 7 ".005" 9
"4408" ".0053800" 6 8 8 ".005" 9
"45891" ".0053821" 1 0 0 ".005" 9
"45901" ".0053821" 28 1 1 ".005" 9
"45911" ".0053821" 2 2 2 ".005" 9
"45921" ".0053821" 3 3 3 ".005" 9
"4593" ".0053821" 0 4 4 ".005" 9
"4594" ".0053821" 1 5 5 ".005" 9
"4595" ".0053821" 12 6 6 ".005" 9
"4596" ".0053821" 0 7 7 ".005" 9
"4597" ".0053821" 3 8 8 ".005" 9
"4742" ".0053838" 8 0 0 ".005" 9
"4743" ".0053838" 1 1 1 ".005" 9
"4744" ".0053838" 3 2 2 ".005" 9
"4745" ".0053838" 4 3 3 ".005" 9
"4746" ".0053838" 4 4 4 ".005" 9
"4747" ".0053838" 1 5 5 ".005" 9
"4748" ".0053838" 4 6 6 ".005" 9
"4749" ".0053838" 4 7 7 ".005" 9
"4750" ".0053838" 4 8 8 ".005" 9
"4787" ".0053843" 16 0 0 ".005" 9
"4788" ".0053843" 13 1 1 ".005" 9
"4789" ".0053843" 12 2 2 ".005" 9
"4790" ".0053843" 0 3 3 ".005" 9
"4791" ".0053843" 2 4 4 ".005" 9
"4792" ".0053843" 2 5 5 ".005" 9
"4793" ".0053843" 9 6 6 ".005" 9
"4794" ".0053843" 2 7 7 ".005" 9
"4795" ".0053843" 0 8 8 ".005" 9
"4796" ".0053844" 10 0 0 ".005" 9
"4797" ".0053844" 1 1 1 ".005" 9
"4798" ".0053844" 3 2 2 ".005" 9
"4799" ".0053844" 32 3 3 ".005" 9
"4800" ".0053844" 2 4 4 ".005" 9
"4801" ".0053844" 4 5 5 ".005" 9
"4802" ".0053844" 13 6 6 ".005" 9
"4803" ".0053844" 5 7 7 ".005" 9
"4804" ".0053844" 15 8 8 ".005" 9
"48411" ".0053849" 7 0 0 ".005" 9
"48421" ".0053849" 36 1 1 ".005" 9
"48431" ".0053849" 10 2 2 ".005" 9
"48441" ".0053849" 1 3 3 ".005" 9
"48452" ".0053849" 5 4 4 ".005" 9
"48461" ".0053849" 6 5 5 ".005" 9
"48471" ".0053849" 9 6 6 ".005" 9
"48481" ".0053849" 12 7 7 ".005" 9
"48491" ".0053849" 4 8 8 ".005" 9
"4895" ".0053855" 14 0 0 ".005" 9
"4896" ".0053855" 6 1 1 ".005" 9
"4897" ".0053855" 4 2 2 ".005" 9
"4898" ".0053855" 13 3 3 ".005" 9
"4899" ".0053855" 5 4 4 ".005" 9
"4900" ".0053855" 2 5 5 ".005" 9
"4901" ".0053855" 4 6 6 ".005" 9
"4902" ".0053855" 5 7 7 ".005" 9
"4903" ".0053855" 1 8 8 ".005" 9
"49492" ".0053861" 3 0 0 ".005" 9
"49502" ".0053861" 14 1 1 ".005" 9
"49512" ".0053861" 7 2 2 ".005" 9
"49522" ".0053861" 8 3 3 ".005" 9
"49531" ".0053861" 32 4 4 ".005" 9
"49541" ".0053861" 5 5 5 ".005" 9
"49551" ".0053861" 3 6 6 ".005" 9
"49561" ".0053861" 2 7 7 ".005" 9
"49571" ".0053861" 10 8 8 ".005" 9
"5084" ".0053876" 1 0 0 ".005" 9
"5085" ".0053876" 11 1 1 ".005" 9
"5086" ".0053876" 0 2 2 ".005" 9
"5087" ".0053876" 22 3 3 ".005" 9
"5088" ".0053876" 1 4 4 ".005" 9
"5089" ".0053876" 2 5 5 ".005" 9
"5090" ".0053876" 2 6 6 ".005" 9
"5091" ".0053876" 0 7 7 ".005" 9
"5092" ".0053876" 8 8 8 ".005" 9
"5111" ".0053879" 1 0 0 ".005" 9
"5112" ".0053879" 0 1 1 ".005" 9
"5113" ".0053879" 7 2 2 ".005" 9
"5114" ".0053879" 0 3 3 ".005" 9
"5115" ".0053879" 7 4 4 ".005" 9
"51161" ".0053879" 3 5 5 ".005" 9
"51171" ".0053879" 2 6 6 ".005" 9
"51181" ".0053879" 3 7 7 ".005" 9
"51191" ".0053879" 12 8 8 ".005" 9
"51202" ".0053880" 1 0 0 ".005" 9
"51212" ".0053880" 5 1 1 ".005" 9
"51222" ".0053880" 2 2 2 ".005" 9
"51232" ".0053880" 2 3 3 ".005" 9
"51242" ".0053880" 11 4 4 ".005" 9
"51251" ".0053880" 0 5 5 ".005" 9
"51261" ".0053880" 13 6 6 ".005" 9
"51271" ".0053880" 18 7 7 ".005" 9
"51281" ".0053880" 6 8 8 ".005" 9
"51291" ".0053881" 2 0 0 ".005" 9
"5130" ".0053881" 5 1 1 ".005" 9
"51311" ".0053881" 5 2 2 ".005" 9
"5132" ".0053881" 1 3 3 ".005" 9
"5133" ".0053881" 3 4 4 ".005" 9
"5134" ".0053881" 20 5 5 ".005" 9
"5135" ".0053881" 2 6 6 ".005" 9
"5136" ".0053881" 40 7 7 ".005" 9
"5137" ".0053881" 0 8 8 ".005" 9
"52281" ".0053892" 0 0 0 ".005" 9
"52291" ".0053892" 0 1 1 ".005" 9
"52301" ".0053892" 1 2 2 ".005" 9
"52311" ".0053892" 0 3 3 ".005" 9
"5232" ".0053892" 10 4 4 ".005" 9
"5233" ".0053892" 2 5 5 ".005" 9
"5234" ".0053892" 10 6 6 ".005" 9
"5235" ".0053892" 1 7 7 ".005" 9
"5236" ".0053892" 1 8 8 ".005" 9
"52461" ".0053894" 1 0 0 ".005" 9
"52471" ".0053894" 7 1 1 ".005" 9
"52481" ".0053894" 3 2 2 ".005" 9
"52491" ".0053894" 5 3 3 ".005" 9
"52501" ".0053894" 0 4 4 ".005" 9
"5251" ".0053894" 4 5 5 ".005" 9
"5252" ".0053894" 5 6 6 ".005" 9
"5253" ".0053894" 1 7 7 ".005" 9
"5254" ".0053894" 19 8 8 ".005" 9
"54531" ".0053917" 1 0 0 ".005" 9
"54541" ".0053917" 20 1 1 ".005" 9
"54551" ".0053917" 1 2 2 ".005" 9
"54561" ".0053917" 2 3 3 ".005" 9
"54571" ".0053917" 0 4 4 ".005" 9
"54582" ".0053917" 28 5 5 ".005" 9
"54592" ".0053917" 10 6 6 ".005" 9
"54602" ".0053917" 3 7 7 ".005" 9
"54612" ".0053917" 9 8 8 ".005" 9
"54891" ".0053921" 12 0 0 ".005" 9
"54901" ".0053921" 5 1 1 ".005" 9
"54911" ".0053921" 1 2 2 ".005" 9
"54921" ".0053921" 0 3 3 ".005" 9
"54931" ".0053921" 10 4 4 ".005" 9
"5494" ".0053921" 2 5 5 ".005" 9
"5495" ".0053921" 18 6 6 ".005" 9
"5496" ".0053921" 1 7 7 ".005" 9
"5497" ".0053921" 0 8 8 ".005" 9
"5507" ".0053923" 2 0 0 ".005" 9
"5508" ".0053923" 5 1 1 ".005" 9
"5509" ".0053923" 0 2 2 ".005" 9
"5510" ".0053923" 5 3 3 ".005" 9
"5511" ".0053923" 5 4 4 ".005" 9
"5512" ".0053923" 11 5 5 ".005" 9
"5513" ".0053923" 3 6 6 ".005" 9
"5514" ".0053923" 5 7 7 ".005" 9
"5515" ".0053923" 9 8 8 ".005" 9
"5543" ".0053927" 13 0 0 ".005" 9
"5544" ".0053927" 8 1 1 ".005" 9
"5545" ".0053927" 2 2 2 ".005" 9
"5546" ".0053927" 13 3 3 ".005" 9
"5547" ".0053927" 28 4 4 ".005" 9
"5548" ".0053927" 4 5 5 ".005" 9
"5549" ".0053927" 10 6 6 ".005" 9
"5550" ".0053927" 7 7 7 ".005" 9
"5551" ".0053927" 0 8 8 ".005" 9
"55791" ".0053931" 2 0 0 ".005" 9
"55801" ".0053931" 1 1 1 ".005" 9
"55811" ".0053931" 13 2 2 ".005" 9
"55821" ".0053931" 5 3 3 ".005" 9
"55831" ".0053931" 6 4 4 ".005" 9
"55841" ".0053931" 0 5 5 ".005" 9
"55851" ".0053931" 6 6 6 ".005" 9
"55861" ".0053931" 6 7 7 ".005" 9
"55871" ".0053931" 7 8 8 ".005" 9
"55971" ".0053933" 6 0 0 ".005" 9
"55981" ".0053933" 2 1 1 ".005" 9
"55991" ".0053933" 4 2 2 ".005" 9
"56001" ".0053933" 0 3 3 ".005" 9
"56011" ".0053933" 6 4 4 ".005" 9
"56021" ".0053933" 4 5 5 ".005" 9
"56031" ".0053933" 1 6 6 ".005" 9
"56041" ".0053933" 2 7 7 ".005" 9
"56051" ".0053933" 5 8 8 ".005" 9
"5821" ".0053957" 5 0 0 ".005" 10
"5822" ".0053957" 6 1 1 ".005" 10
"5823" ".0053957" 5 2 2 ".005" 10
"5824" ".0053957" 5 3 3 ".005" 10
"5825" ".0053957" 2 4 4 ".005" 10
"5826" ".0053957" 1 5 5 ".005" 10
"5827" ".0053957" 4 6 6 ".005" 10
"5828" ".0053957" 5 7 7 ".005" 10
"58291" ".0053957" 0 8 8 ".005" 10
"58301" ".0053957" 2 9 9 ".005" 10
"5891" ".0053964" 3 0 0 ".005" 10
"5892" ".0053964" 0 1 1 ".005" 10
"5893" ".0053964" 8 2 2 ".005" 10
"5894" ".0053964" 14 3 3 ".005" 10
"5895" ".0053964" 1 4 4 ".005" 10
"5896" ".0053964" 20 5 5 ".005" 10
"5897" ".0053964" 2 6 6 ".005" 10
"5898" ".0053964" 4 7 7 ".005" 10
"5899" ".0053964" 3 8 8 ".005" 10
"5900" ".0053964" 0 9 9 ".005" 10
"5951" ".0053970" 3 0 0 ".005" 10
"5952" ".0053970" 2 1 1 ".005" 10
"5953" ".0053970" 7 2 2 ".005" 10
"5954" ".0053970" 24 3 3 ".005" 10
"5955" ".0053970" 1 4 4 ".005" 10
"5956" ".0053970" 29 5 5 ".005" 10
"5957" ".0053970" 4 6 6 ".005" 10
"5958" ".0053970" 1 7 7 ".005" 10
"5959" ".0053970" 3 8 8 ".005" 10
"5960" ".0053970" 8 9 9 ".005" 10
"5981" ".0053973" 4 0 0 ".005" 10
"5982" ".0053973" 3 1 1 ".005" 10
"5983" ".0053973" 8 2 2 ".005" 10
"5984" ".0053973" 0 3 3 ".005" 10
"5985" ".0053973" 23 4 4 ".005" 10
"5986" ".0053973" 8 5 5 ".005" 10
"5987" ".0053973" 5 6 6 ".005" 10
"5988" ".0053973" 0 7 7 ".005" 10
"59891" ".0053973" 2 8 8 ".005" 10
"59901" ".0053973" 0 9 9 ".005" 10
"6301" ".0054005" 23 0 0 ".005" 10
"6302" ".0054005" 11 1 1 ".005" 10
"6303" ".0054005" 1 2 2 ".005" 10
"6304" ".0054005" 13 3 3 ".005" 10
"6305" ".0054005" 4 4 4 ".005" 10
"6306" ".0054005" 3 5 5 ".005" 10
"6307" ".0054005" 5 6 6 ".005" 10
"6308" ".0054005" 1 7 7 ".005" 10
"6309" ".0054005" 3 8 8 ".005" 10
"6310" ".0054005" 2 9 9 ".005" 10
"63212" ".0054007" 0 0 0 ".005" 10
"63222" ".0054007" 2 1 1 ".005" 10
"63232" ".0054007" 0 2 2 ".005" 10
"63241" ".0054007" 2 3 3 ".005" 10
"63251" ".0054007" 1 4 4 ".005" 10
"63261" ".0054007" 4 5 5 ".005" 10
"6327" ".0054007" 8 6 6 ".005" 10
"6328" ".0054007" 1 7 7 ".005" 10
"63291" ".0054007" 9 8 8 ".005" 10
"63301" ".0054007" 6 9 9 ".005" 10
"63311" ".0054008" 1 0 0 ".005" 10
"63321" ".0054008" 0 1 1 ".005" 10
"63331" ".0054008" 4 2 2 ".005" 10
"63341" ".0054008" 2 3 3 ".005" 10
"63351" ".0054008" 11 4 4 ".005" 10
"63361" ".0054008" 3 5 5 ".005" 10
"63371" ".0054008" 3 6 6 ".005" 10
"63381" ".0054008" 0 7 7 ".005" 10
"6339" ".0054008" 5 8 8 ".005" 10
"6340" ".0054008" 4 9 9 ".005" 10
"6541" ".0054029" 0 0 0 ".005" 10
"6542" ".0054029" 7 1 1 ".005" 10
"6543" ".0054029" 6 2 2 ".005" 10
"6544" ".0054029" 2 3 3 ".005" 10
"6545" ".0054029" 7 4 4 ".005" 10
"6546" ".0054029" 2 5 5 ".005" 10
"6547" ".0054029" 4 6 6 ".005" 10
"6548" ".0054029" 3 7 7 ".005" 10
"6549" ".0054029" 2 8 8 ".005" 10
"6550" ".0054029" 2 9 9 ".005" 10
"6611" ".0054036" 3 0 0 ".005" 10
"6612" ".0054036" 9 1 1 ".005" 10
"6613" ".0054036" 10 2 2 ".005" 10
"6614" ".0054036" 0 3 3 ".005" 10
"6615" ".0054036" 1 4 4 ".005" 10
"6616" ".0054036" 10 5 5 ".005" 10
"6617" ".0054036" 1 6 6 ".005" 10
"6618" ".0054036" 0 7 7 ".005" 10
"6619" ".0054036" 6 8 8 ".005" 10
"6620" ".0054036" 0 9 9 ".005" 10
"6681" ".0054043" 0 0 0 ".005" 10
"6682" ".0054043" 16 1 1 ".005" 10
"6683" ".0054043" 5 2 2 ".005" 10
"6684" ".0054043" 15 3 3 ".005" 10
"6685" ".0054043" 3 4 4 ".005" 10
"6686" ".0054043" 0 5 5 ".005" 10
"6687" ".0054043" 0 6 6 ".005" 10
"6688" ".0054043" 2 7 7 ".005" 10
"6689" ".0054043" 6 8 8 ".005" 10
"6690" ".0054043" 6 9 9 ".005" 10
"67311" ".0054048" 4 0 0 ".005" 10
"67321" ".0054048" 7 1 1 ".005" 10
"67331" ".0054048" 2 2 2 ".005" 10
"67341" ".0054048" 0 3 3 ".005" 10
"67351" ".0054048" 22 4 4 ".005" 10
"67361" ".0054048" 6 5 5 ".005" 10
"67371" ".0054048" 1 6 6 ".005" 10
"67381" ".0054048" 6 7 7 ".005" 10
"6739" ".0054048" 0 8 8 ".005" 10
"6740" ".0054048" 10 9 9 ".005" 10
"6871" ".0054062" 1 0 0 ".005" 10
"6872" ".0054062" 4 1 1 ".005" 10
"6873" ".0054062" 5 2 2 ".005" 10
"6874" ".0054062" 1 3 3 ".005" 10
"6875" ".0054062" 6 4 4 ".005" 10
"6876" ".0054062" 9 5 5 ".005" 10
"6877" ".0054062" 4 6 6 ".005" 10
"6878" ".0054062" 13 7 7 ".005" 10
"6879" ".0054062" 15 8 8 ".005" 10
"6880" ".0054062" 19 9 9 ".005" 10
"6911" ".0054066" 0 0 0 ".005" 10
"6912" ".0054066" 0 1 1 ".005" 10
"6913" ".0054066" 2 2 2 ".005" 10
"6914" ".0054066" 3 3 3 ".005" 10
"6915" ".0054066" 0 4 4 ".005" 10
"6916" ".0054066" 5 5 5 ".005" 10
"6917" ".0054066" 16 6 6 ".005" 10
"6918" ".0054066" 1 7 7 ".005" 10
"69191" ".0054066" 6 8 8 ".005" 10
"69201" ".0054066" 17 9 9 ".005" 10
"70112" ".0054076" 7 0 0 ".005" 10
"70122" ".0054076" 5 1 1 ".005" 10
"70132" ".0054076" 5 2 2 ".005" 10
"70142" ".0054076" 8 3 3 ".005" 10
"70152" ".0054076" 13 4 4 ".005" 10
"70162" ".0054076" 10 5 5 ".005" 10
"70171" ".0054076" 6 6 6 ".005" 10
"70181" ".0054076" 0 7 7 ".005" 10
"7019" ".0054076" 21 8 8 ".005" 10
"7020" ".0054076" 5 9 9 ".005" 10
"7051" ".0054080" 6 0 0 ".005" 10
"7052" ".0054080" 0 1 1 ".005" 10
"7053" ".0054080" 1 2 2 ".005" 10
"7054" ".0054080" 4 3 3 ".005" 10
"7055" ".0054080" 0 4 4 ".005" 10
"7056" ".0054080" 21 5 5 ".005" 10
"7057" ".0054080" 4 6 6 ".005" 10
"7058" ".0054080" 2 7 7 ".005" 10
"7059" ".0054080" 0 8 8 ".005" 10
"7060" ".0054080" 7 9 9 ".005" 10
"71411" ".0054089" 2 0 0 ".005" 10
"71421" ".0054089" 6 1 1 ".005" 10
"71431" ".0054089" 24 2 2 ".005" 10
"7144" ".0054089" 3 3 3 ".005" 10
"7145" ".0054089" 8 4 4 ".005" 10
"7146" ".0054089" 0 5 5 ".005" 10
"7147" ".0054089" 6 6 6 ".005" 10
"7148" ".0054089" 1 7 7 ".005" 10
"7149" ".0054089" 6 8 8 ".005" 10
"7150" ".0054089" 2 9 9 ".005" 10
"7358" ".0054110" 4 0 0 ".005" 11
"7359" ".0054110" 11 1 1 ".005" 11
"7360" ".0054110" 12 2 2 ".005" 11
"7361" ".0054110" 2 3 3 ".005" 11
"7362" ".0054110" 1 4 4 ".005" 11
"7363" ".0054110" 4 5 5 ".005" 11
"7364" ".0054110" 0 6 6 ".005" 11
"7365" ".0054110" 3 7 7 ".005" 11
"7366" ".0054110" 16 8 8 ".005" 11
"7367" ".0054110" 3 9 9 ".005" 11
"7368" ".0054110" 24 10 10 ".005" 11
"7391" ".0054113" 2 0 0 ".005" 11
"7392" ".0054113" 20 1 1 ".005" 11
"7393" ".0054113" 0 2 2 ".005" 11
"7394" ".0054113" 3 3 3 ".005" 11
"7395" ".0054113" 7 4 4 ".005" 11
"7396" ".0054113" 0 5 5 ".005" 11
"7397" ".0054113" 1 6 6 ".005" 11
"7398" ".0054113" 0 7 7 ".005" 11
"7399" ".0054113" 3 8 8 ".005" 11
"7400" ".0054113" 4 9 9 ".005" 11
"7401" ".0054113" 5 10 10 ".005" 11
"7446" ".0054118" 0 0 0 ".005" 11
"7447" ".0054118" 1 1 1 ".005" 11
"7448" ".0054118" 28 2 2 ".005" 11
"7449" ".0054118" 0 3 3 ".005" 11
"7450" ".0054118" 15 4 4 ".005" 11
"7451" ".0054118" 5 5 5 ".005" 11
"7452" ".0054118" 17 6 6 ".005" 11
"7453" ".0054118" 0 7 7 ".005" 11
"7454" ".0054118" 1 8 8 ".005" 11
"7455" ".0054118" 0 9 9 ".005" 11
"7456" ".0054118" 0 10 10 ".005" 11
"77431" ".0054145" 2 0 0 ".005" 11
"7744" ".0054145" 3 1 1 ".005" 11
"7745" ".0054145" 0 2 2 ".005" 11
"7746" ".0054145" 11 3 3 ".005" 11
"7747" ".0054145" 1 4 4 ".005" 11
"7748" ".0054145" 0 5 5 ".005" 11
"7749" ".0054145" 0 6 6 ".005" 11
"7750" ".0054145" 2 7 7 ".005" 11
"7751" ".0054145" 1 8 8 ".005" 11
"77521" ".0054145" 0 9 9 ".005" 11
"77531" ".0054145" 3 10 10 ".005" 11
"7831" ".0054153" 9 0 0 ".005" 11
"78321" ".0054153" 1 1 1 ".005" 11
"78331" ".0054153" 0 2 2 ".005" 11
"78341" ".0054153" 11 3 3 ".005" 11
"78351" ".0054153" 1 4 4 ".005" 11
"78361" ".0054153" 4 5 5 ".005" 11
"78371" ".0054153" 18 6 6 ".005" 11
"78381" ".0054153" 9 7 7 ".005" 11
"78391" ".0054153" 6 8 8 ".005" 11
"78401" ".0054153" 4 9 9 ".005" 11
"78411" ".0054153" 1 10 10 ".005" 11
"7864" ".0054156" 5 0 0 ".005" 11
"7865" ".0054156" 2 1 1 ".005" 11
"7866" ".0054156" 1 2 2 ".005" 11
"7867" ".0054156" 15 3 3 ".005" 11
"7868" ".0054156" 0 4 4 ".005" 11
"7869" ".0054156" 7 5 5 ".005" 11
"78701" ".0054156" 0 6 6 ".005" 11
"78711" ".0054156" 8 7 7 ".005" 11
"78721" ".0054156" 2 8 8 ".005" 11
"78731" ".0054156" 2 9 9 ".005" 11
"78741" ".0054156" 5 10 10 ".005" 11
"79521" ".0054164" 2 0 0 ".005" 11
"79531" ".0054164" 6 1 1 ".005" 11
"79541" ".0054164" 7 2 2 ".005" 11
"79551" ".0054164" 9 3 3 ".005" 11
"79561" ".0054164" 4 4 4 ".005" 11
"79571" ".0054164" 19 5 5 ".005" 11
"79581" ".0054164" 5 6 6 ".005" 11
"7959" ".0054164" 0 7 7 ".005" 11
"7960" ".0054164" 36 8 8 ".005" 11
